PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,cross1
444,1,2,female,28.0,0,0,230434,13.0,S,26.0
445,1,3,male,28.0,0,0,65306,8.1125,S,8.1125
446,1,1,male,4.0,0,2,33638,81.8583,S,245.5749
447,1,2,female,13.0,0,1,250644,19.5,S,39.0
448,1,1,male,34.0,0,0,113794,26.55,S,79.65
449,1,3,female,5.0,2,1,2666,19.2583,C,19.2583
450,1,1,male,52.0,0,0,113786,30.5,S,91.5
451,0,2,male,36.0,1,2,C.A. 34651,27.75,S,55.5
452,0,3,male,28.0,1,0,65303,19.9667,S,19.9667
453,0,1,male,30.0,0,0,113051,27.75,C,83.25
454,1,1,male,49.0,1,0,17453,89.1042,C,267.31260000000003
455,0,3,male,28.0,0,0,A/5 2817,8.05,S,8.05
456,1,3,male,29.0,0,0,349240,7.8958,C,7.8958
457,0,1,male,65.0,0,0,13509,26.55,S,79.65
458,1,1,female,28.0,1,0,17464,51.8625,S,155.58749999999998
459,1,2,female,50.0,0,0,F.C.C. 13531,10.5,S,21.0
460,0,3,male,28.0,0,0,371060,7.75,Q,7.75
461,1,1,male,48.0,0,0,19952,26.55,S,79.65
462,0,3,male,34.0,0,0,364506,8.05,S,8.05
463,0,1,male,47.0,0,0,111320,38.5,S,115.5
464,0,2,male,48.0,0,0,234360,13.0,S,26.0
465,0,3,male,28.0,0,0,A/S 2816,8.05,S,8.05
466,0,3,male,38.0,0,0,SOTON/O.Q. 3101306,7.05,S,7.05
467,0,2,male,28.0,0,0,239853,0.0,S,0.0
468,0,1,male,56.0,0,0,113792,26.55,S,79.65
469,0,3,male,28.0,0,0,36209,7.725,Q,7.725
470,1,3,female,0.75,2,1,2666,19.2583,C,19.2583
471,0,3,male,28.0,0,0,323592,7.25,S,7.25
472,0,3,male,38.0,0,0,315089,8.6625,S,8.6625
473,1,2,female,33.0,1,2,C.A. 34651,27.75,S,55.5
474,1,2,female,23.0,0,0,SC/AH Basle 541,13.7917,C,27.5834
475,0,3,female,22.0,0,0,7553,9.8375,S,9.8375
476,0,1,male,28.0,0,0,110465,52.0,S,156.0
477,0,2,male,34.0,1,0,31027,21.0,S,42.0
478,0,3,male,29.0,1,0,3460,7.0458,S,7.0458
479,0,3,male,22.0,0,0,350060,7.5208,S,7.5208
480,1,3,female,2.0,0,1,3101298,12.2875,S,12.2875
481,0,3,male,9.0,5,2,CA 2144,46.9,S,46.9
482,0,2,male,28.0,0,0,239854,0.0,S,0.0
483,0,3,male,50.0,0,0,A/5 3594,8.05,S,8.05
484,1,3,female,63.0,0,0,4134,9.5875,S,9.5875
485,1,1,male,25.0,1,0,11967,91.0792,C,273.2376
486,0,3,female,28.0,3,1,4133,25.4667,S,25.4667
487,1,1,female,35.0,1,0,19943,90.0,S,270.0
488,0,1,male,58.0,0,0,11771,29.7,C,89.1
489,0,3,male,30.0,0,0,A.5. 18509,8.05,S,8.05
490,1,3,male,9.0,1,1,C.A. 37671,15.9,S,15.9
491,0,3,male,28.0,1,0,65304,19.9667,S,19.9667
492,0,3,male,21.0,0,0,SOTON/OQ 3101317,7.25,S,7.25
493,0,1,male,55.0,0,0,113787,30.5,S,91.5
494,0,1,male,71.0,0,0,PC 17609,49.5042,C,148.5126
495,0,3,male,21.0,0,0,A/4 45380,8.05,S,8.05
496,0,3,male,28.0,0,0,2627,14.4583,C,14.4583
497,1,1,female,54.0,1,0,36947,78.2667,C,234.8001
498,0,3,male,28.0,0,0,C.A. 6212,15.1,S,15.1
499,0,1,female,25.0,1,2,113781,151.55,S,454.65000000000003
500,0,3,male,24.0,0,0,350035,7.7958,S,7.7958
501,0,3,male,17.0,0,0,315086,8.6625,S,8.6625
502,0,3,female,21.0,0,0,364846,7.75,Q,7.75
503,0,3,female,28.0,0,0,330909,7.6292,Q,7.6292
504,0,3,female,37.0,0,0,4135,9.5875,S,9.5875
505,1,1,female,16.0,0,0,110152,86.5,S,259.5
506,0,1,male,18.0,1,0,PC 17758,108.9,C,326.70000000000005
507,1,2,female,33.0,0,2,26360,26.0,S,52.0
508,1,1,male,28.0,0,0,111427,26.55,S,79.65
509,0,3,male,28.0,0,0,C 4001,22.525,S,22.525
510,1,3,male,26.0,0,0,1601,56.4958,S,56.4958
511,1,3,male,29.0,0,0,382651,7.75,Q,7.75
512,0,3,male,28.0,0,0,SOTON/OQ 3101316,8.05,S,8.05
513,1,1,male,36.0,0,0,PC 17473,26.2875,S,78.86250000000001
514,1,1,female,54.0,1,0,PC 17603,59.4,C,178.2
515,0,3,male,24.0,0,0,349209,7.4958,S,7.4958
516,0,1,male,47.0,0,0,36967,34.0208,S,102.0624
517,1,2,female,34.0,0,0,C.A. 34260,10.5,S,21.0
518,0,3,male,28.0,0,0,371110,24.15,Q,24.15
519,1,2,female,36.0,1,0,226875,26.0,S,52.0
520,0,3,male,32.0,0,0,349242,7.8958,S,7.8958
521,1,1,female,30.0,0,0,12749,93.5,S,280.5
522,0,3,male,22.0,0,0,349252,7.8958,S,7.8958
523,0,3,male,28.0,0,0,2624,7.225,C,7.225
524,1,1,female,44.0,0,1,111361,57.9792,C,173.9376
525,0,3,male,28.0,0,0,2700,7.2292,C,7.2292
526,0,3,male,40.5,0,0,367232,7.75,Q,7.75
527,1,2,female,50.0,0,0,W./C. 14258,10.5,S,21.0
528,0,1,male,28.0,0,0,PC 17483,221.7792,S,665.3376000000001
529,0,3,male,39.0,0,0,3101296,7.925,S,7.925
530,0,2,male,23.0,2,1,29104,11.5,S,23.0
531,1,2,female,2.0,1,1,26360,26.0,S,52.0
532,0,3,male,28.0,0,0,2641,7.2292,C,7.2292
533,0,3,male,17.0,1,1,2690,7.2292,C,7.2292
534,1,3,female,28.0,0,2,2668,22.3583,C,22.3583
535,0,3,female,30.0,0,0,315084,8.6625,S,8.6625
536,1,2,female,7.0,0,2,F.C.C. 13529,26.25,S,52.5
537,0,1,male,45.0,0,0,113050,26.55,S,79.65
538,1,1,female,30.0,0,0,PC 17761,106.425,C,319.275
539,0,3,male,28.0,0,0,364498,14.5,S,14.5
540,1,1,female,22.0,0,2,13568,49.5,C,148.5
541,1,1,female,36.0,0,2,WE/P 5735,71.0,S,213.0
542,0,3,female,9.0,4,2,347082,31.275,S,31.275
543,0,3,female,11.0,4,2,347082,31.275,S,31.275
544,1,2,male,32.0,1,0,2908,26.0,S,52.0
545,0,1,male,50.0,1,0,PC 17761,106.425,C,319.275
546,0,1,male,64.0,0,0,693,26.0,S,78.0
547,1,2,female,19.0,1,0,2908,26.0,S,52.0
548,1,2,male,28.0,0,0,SC/PARIS 2146,13.8625,C,27.725
549,0,3,male,33.0,1,1,363291,20.525,S,20.525
550,1,2,male,8.0,1,1,C.A. 33112,36.75,S,73.5
551,1,1,male,17.0,0,2,17421,110.8833,C,332.6499
552,0,2,male,27.0,0,0,244358,26.0,S,52.0
553,0,3,male,28.0,0,0,330979,7.8292,Q,7.8292
554,1,3,male,22.0,0,0,2620,7.225,C,7.225
555,1,3,female,22.0,0,0,347085,7.775,S,7.775
556,0,1,male,62.0,0,0,113807,26.55,S,79.65
557,1,1,female,48.0,1,0,11755,39.6,C,118.80000000000001
558,0,1,male,28.0,0,0,PC 17757,227.525,C,682.575
559,1,1,female,39.0,1,1,110413,79.65,S,238.95000000000002
560,1,3,female,36.0,1,0,345572,17.4,S,17.4
561,0,3,male,28.0,0,0,372622,7.75,Q,7.75
562,0,3,male,40.0,0,0,349251,7.8958,S,7.8958
563,0,2,male,28.0,0,0,218629,13.5,S,27.0
564,0,3,male,28.0,0,0,SOTON/OQ 392082,8.05,S,8.05
565,0,3,female,28.0,0,0,SOTON/O.Q. 392087,8.05,S,8.05
566,0,3,male,24.0,2,0,A/4 48871,24.15,S,24.15
567,0,3,male,19.0,0,0,349205,7.8958,S,7.8958
568,0,3,female,29.0,0,4,349909,21.075,S,21.075
569,0,3,male,28.0,0,0,2686,7.2292,C,7.2292
570,1,3,male,32.0,0,0,350417,7.8542,S,7.8542
571,1,2,male,62.0,0,0,S.W./PP 752,10.5,S,21.0
572,1,1,female,53.0,2,0,11769,51.4792,S,154.4376
573,1,1,male,36.0,0,0,PC 17474,26.3875,S,79.1625
574,1,3,female,28.0,0,0,14312,7.75,Q,7.75
575,0,3,male,16.0,0,0,A/4. 20589,8.05,S,8.05
576,0,3,male,19.0,0,0,358585,14.5,S,14.5
577,1,2,female,34.0,0,0,243880,13.0,S,26.0
578,1,1,female,39.0,1,0,13507,55.9,S,167.7
579,0,3,female,28.0,1,0,2689,14.4583,C,14.4583
580,1,3,male,32.0,0,0,STON/O 2. 3101286,7.925,S,7.925
581,1,2,female,25.0,1,1,237789,30.0,S,60.0
582,1,1,female,39.0,1,1,17421,110.8833,C,332.6499
583,0,2,male,54.0,0,0,28403,26.0,S,52.0
584,0,1,male,36.0,0,0,13049,40.125,C,120.375
585,0,3,male,28.0,0,0,3411,8.7125,C,8.7125
586,1,1,female,18.0,0,2,110413,79.65,S,238.95000000000002
587,0,2,male,47.0,0,0,237565,15.0,S,30.0
588,1,1,male,60.0,1,1,13567,79.2,C,237.60000000000002
589,0,3,male,22.0,0,0,14973,8.05,S,8.05
590,0,3,male,28.0,0,0,A./5. 3235,8.05,S,8.05
591,0,3,male,35.0,0,0,STON/O 2. 3101273,7.125,S,7.125
592,1,1,female,52.0,1,0,36947,78.2667,C,234.8001
593,0,3,male,47.0,0,0,A/5 3902,7.25,S,7.25
594,0,3,female,28.0,0,2,364848,7.75,Q,7.75
595,0,2,male,37.0,1,0,SC/AH 29037,26.0,S,52.0
596,0,3,male,36.0,1,1,345773,24.15,S,24.15
597,1,2,female,28.0,0,0,248727,33.0,S,66.0
598,0,3,male,49.0,0,0,LINE,0.0,S,0.0
599,0,3,male,28.0,0,0,2664,7.225,C,7.225
600,1,1,male,49.0,1,0,PC 17485,56.9292,C,170.7876
601,1,2,female,24.0,2,1,243847,27.0,S,54.0
602,0,3,male,28.0,0,0,349214,7.8958,S,7.8958
603,0,1,male,28.0,0,0,113796,42.4,S,127.19999999999999
604,0,3,male,44.0,0,0,364511,8.05,S,8.05
605,1,1,male,35.0,0,0,111426,26.55,C,79.65
606,0,3,male,36.0,1,0,349910,15.55,S,15.55
607,0,3,male,30.0,0,0,349246,7.8958,S,7.8958
608,1,1,male,27.0,0,0,113804,30.5,S,91.5
609,1,2,female,22.0,1,2,SC/Paris 2123,41.5792,C,83.1584
610,1,1,female,40.0,0,0,PC 17582,153.4625,S,460.38750000000005
611,0,3,female,39.0,1,5,347082,31.275,S,31.275
612,0,3,male,28.0,0,0,SOTON/O.Q. 3101305,7.05,S,7.05
613,1,3,female,28.0,1,0,367230,15.5,Q,15.5
614,0,3,male,28.0,0,0,370377,7.75,Q,7.75
615,0,3,male,35.0,0,0,364512,8.05,S,8.05
616,1,2,female,24.0,1,2,220845,65.0,S,130.0
617,0,3,male,34.0,1,1,347080,14.4,S,14.4
618,0,3,female,26.0,1,0,A/5. 3336,16.1,S,16.1
619,1,2,female,4.0,2,1,230136,39.0,S,78.0
620,0,2,male,26.0,0,0,31028,10.5,S,21.0
621,0,3,male,27.0,1,0,2659,14.4542,C,14.4542
622,1,1,male,42.0,1,0,11753,52.5542,S,157.6626
623,1,3,male,20.0,1,1,2653,15.7417,C,15.7417
624,0,3,male,21.0,0,0,350029,7.8542,S,7.8542
625,0,3,male,21.0,0,0,54636,16.1,S,16.1
626,0,1,male,61.0,0,0,36963,32.3208,S,96.9624
627,0,2,male,57.0,0,0,219533,12.35,Q,24.7
628,1,1,female,21.0,0,0,13502,77.9583,S,233.87489999999997
629,0,3,male,26.0,0,0,349224,7.8958,S,7.8958
630,0,3,male,28.0,0,0,334912,7.7333,Q,7.7333
631,1,1,male,80.0,0,0,27042,30.0,S,90.0
632,0,3,male,51.0,0,0,347743,7.0542,S,7.0542
633,1,1,male,32.0,0,0,13214,30.5,C,91.5
634,0,1,male,28.0,0,0,112052,0.0,S,0.0
635,0,3,female,9.0,3,2,347088,27.9,S,27.9
636,1,2,female,28.0,0,0,237668,13.0,S,26.0
637,0,3,male,32.0,0,0,STON/O 2. 3101292,7.925,S,7.925
638,0,2,male,31.0,1,1,C.A. 31921,26.25,S,52.5
639,0,3,female,41.0,0,5,3101295,39.6875,S,39.6875
640,0,3,male,28.0,1,0,376564,16.1,S,16.1
641,0,3,male,20.0,0,0,350050,7.8542,S,7.8542
642,1,1,female,24.0,0,0,PC 17477,69.3,C,207.89999999999998
643,0,3,female,2.0,3,2,347088,27.9,S,27.9
644,1,3,male,28.0,0,0,1601,56.4958,S,56.4958
645,1,3,female,0.75,2,1,2666,19.2583,C,19.2583
646,1,1,male,48.0,1,0,PC 17572,76.7292,C,230.18760000000003
647,0,3,male,19.0,0,0,349231,7.8958,S,7.8958
648,1,1,male,56.0,0,0,13213,35.5,C,106.5
649,0,3,male,28.0,0,0,S.O./P.P. 751,7.55,S,7.55
650,1,3,female,23.0,0,0,CA. 2314,7.55,S,7.55
651,0,3,male,28.0,0,0,349221,7.8958,S,7.8958
652,1,2,female,18.0,0,1,231919,23.0,S,46.0
653,0,3,male,21.0,0,0,8475,8.4333,S,8.4333
654,1,3,female,28.0,0,0,330919,7.8292,Q,7.8292
655,0,3,female,18.0,0,0,365226,6.75,Q,6.75
656,0,2,male,24.0,2,0,S.O.C. 14879,73.5,S,147.0
657,0,3,male,28.0,0,0,349223,7.8958,S,7.8958
658,0,3,female,32.0,1,1,364849,15.5,Q,15.5
659,0,2,male,23.0,0,0,29751,13.0,S,26.0
660,0,1,male,58.0,0,2,35273,113.275,C,339.82500000000005
661,1,1,male,50.0,2,0,PC 17611,133.65,S,400.95000000000005
662,0,3,male,40.0,0,0,2623,7.225,C,7.225
663,0,1,male,47.0,0,0,5727,25.5875,S,76.76249999999999
664,0,3,male,36.0,0,0,349210,7.4958,S,7.4958
665,1,3,male,20.0,1,0,STON/O 2. 3101285,7.925,S,7.925
666,0,2,male,32.0,2,0,S.O.C. 14879,73.5,S,147.0
667,0,2,male,25.0,0,0,234686,13.0,S,26.0
668,0,3,male,28.0,0,0,312993,7.775,S,7.775
669,0,3,male,43.0,0,0,A/5 3536,8.05,S,8.05
670,1,1,female,28.0,1,0,19996,52.0,S,156.0
671,1,2,female,40.0,1,1,29750,39.0,S,78.0
672,0,1,male,31.0,1,0,F.C. 12750,52.0,S,156.0
673,0,2,male,70.0,0,0,C.A. 24580,10.5,S,21.0
674,1,2,male,31.0,0,0,244270,13.0,S,26.0
675,0,2,male,28.0,0,0,239856,0.0,S,0.0
676,0,3,male,18.0,0,0,349912,7.775,S,7.775
677,0,3,male,24.5,0,0,342826,8.05,S,8.05
678,1,3,female,18.0,0,0,4138,9.8417,S,9.8417
679,0,3,female,43.0,1,6,CA 2144,46.9,S,46.9
680,1,1,male,36.0,0,1,PC 17755,512.3292,C,1536.9876
681,0,3,female,28.0,0,0,330935,8.1375,Q,8.1375
682,1,1,male,27.0,0,0,PC 17572,76.7292,C,230.18760000000003
683,0,3,male,20.0,0,0,6563,9.225,S,9.225
684,0,3,male,14.0,5,2,CA 2144,46.9,S,46.9
685,0,2,male,60.0,1,1,29750,39.0,S,78.0
686,0,2,male,25.0,1,2,SC/Paris 2123,41.5792,C,83.1584
687,0,3,male,14.0,4,1,3101295,39.6875,S,39.6875
688,0,3,male,19.0,0,0,349228,10.1708,S,10.1708
689,0,3,male,18.0,0,0,350036,7.7958,S,7.7958
690,1,1,female,15.0,0,1,24160,211.3375,S,634.0125
691,1,1,male,31.0,1,0,17474,57.0,S,171.0
692,1,3,female,4.0,0,1,349256,13.4167,C,13.4167
693,1,3,male,28.0,0,0,1601,56.4958,S,56.4958
694,0,3,male,25.0,0,0,2672,7.225,C,7.225
695,0,1,male,60.0,0,0,113800,26.55,S,79.65
696,0,2,male,52.0,0,0,248731,13.5,S,27.0
697,0,3,male,44.0,0,0,363592,8.05,S,8.05
698,1,3,female,28.0,0,0,35852,7.7333,Q,7.7333
699,0,1,male,49.0,1,1,17421,110.8833,C,332.6499
700,0,3,male,42.0,0,0,348121,7.65,S,7.65
701,1,1,female,18.0,1,0,PC 17757,227.525,C,682.575
702,1,1,male,35.0,0,0,PC 17475,26.2875,S,78.86250000000001
703,0,3,female,18.0,0,1,2691,14.4542,C,14.4542
704,0,3,male,25.0,0,0,36864,7.7417,Q,7.7417
705,0,3,male,26.0,1,0,350025,7.8542,S,7.8542
706,0,2,male,39.0,0,0,250655,26.0,S,52.0
707,1,2,female,45.0,0,0,223596,13.5,S,27.0
708,1,1,male,42.0,0,0,PC 17476,26.2875,S,78.86250000000001
709,1,1,female,22.0,0,0,113781,151.55,S,454.65000000000003
710,1,3,male,28.0,1,1,2661,15.2458,C,15.2458
711,1,1,female,24.0,0,0,PC 17482,49.5042,C,148.5126
712,0,1,male,28.0,0,0,113028,26.55,S,79.65
713,1,1,male,48.0,1,0,19996,52.0,S,156.0
714,0,3,male,29.0,0,0,7545,9.4833,S,9.4833
715,0,2,male,52.0,0,0,250647,13.0,S,26.0
716,0,3,male,19.0,0,0,348124,7.65,S,7.65
717,1,1,female,38.0,0,0,PC 17757,227.525,C,682.575
718,1,2,female,27.0,0,0,34218,10.5,S,21.0
719,0,3,male,28.0,0,0,36568,15.5,Q,15.5
720,0,3,male,33.0,0,0,347062,7.775,S,7.775
721,1,2,female,6.0,0,1,248727,33.0,S,66.0
722,0,3,male,17.0,1,0,350048,7.0542,S,7.0542
723,0,2,male,34.0,0,0,12233,13.0,S,26.0
724,0,2,male,50.0,0,0,250643,13.0,S,26.0
725,1,1,male,27.0,1,0,113806,53.1,S,159.3
726,0,3,male,20.0,0,0,315094,8.6625,S,8.6625
727,1,2,female,30.0,3,0,31027,21.0,S,42.0
728,1,3,female,28.0,0,0,36866,7.7375,Q,7.7375
729,0,2,male,25.0,1,0,236853,26.0,S,52.0
730,0,3,female,25.0,1,0,STON/O2. 3101271,7.925,S,7.925
731,1,1,female,29.0,0,0,24160,211.3375,S,634.0125
732,0,3,male,11.0,0,0,2699,18.7875,C,18.7875
733,0,2,male,28.0,0,0,239855,0.0,S,0.0
734,0,2,male,23.0,0,0,28425,13.0,S,26.0
735,0,2,male,23.0,0,0,233639,13.0,S,26.0
736,0,3,male,28.5,0,0,54636,16.1,S,16.1
737,0,3,female,48.0,1,3,W./C. 6608,34.375,S,34.375
738,1,1,male,35.0,0,0,PC 17755,512.3292,C,1536.9876
739,0,3,male,28.0,0,0,349201,7.8958,S,7.8958
740,0,3,male,28.0,0,0,349218,7.8958,S,7.8958
741,1,1,male,28.0,0,0,16988,30.0,S,90.0
742,0,1,male,36.0,1,0,19877,78.85,S,236.54999999999998
743,1,1,female,21.0,2,2,PC 17608,262.375,C,787.125
744,0,3,male,24.0,1,0,376566,16.1,S,16.1
745,1,3,male,31.0,0,0,STON/O 2. 3101288,7.925,S,7.925
746,0,1,male,70.0,1,1,WE/P 5735,71.0,S,213.0
747,0,3,male,16.0,1,1,C.A. 2673,20.25,S,20.25
748,1,2,female,30.0,0,0,250648,13.0,S,26.0
749,0,1,male,19.0,1,0,113773,53.1,S,159.3
750,0,3,male,31.0,0,0,335097,7.75,Q,7.75
751,1,2,female,4.0,1,1,29103,23.0,S,46.0
752,1,3,male,6.0,0,1,392096,12.475,S,12.475
753,0,3,male,33.0,0,0,345780,9.5,S,9.5
754,0,3,male,23.0,0,0,349204,7.8958,S,7.8958
755,1,2,female,48.0,1,2,220845,65.0,S,130.0
756,1,2,male,0.67,1,1,250649,14.5,S,29.0
757,0,3,male,28.0,0,0,350042,7.7958,S,7.7958
758,0,2,male,18.0,0,0,29108,11.5,S,23.0
759,0,3,male,34.0,0,0,363294,8.05,S,8.05
760,1,1,female,33.0,0,0,110152,86.5,S,259.5
761,0,3,male,28.0,0,0,358585,14.5,S,14.5
762,0,3,male,41.0,0,0,SOTON/O2 3101272,7.125,S,7.125
763,1,3,male,20.0,0,0,2663,7.2292,C,7.2292
764,1,1,female,36.0,1,2,113760,120.0,S,360.0
765,0,3,male,16.0,0,0,347074,7.775,S,7.775
766,1,1,female,51.0,1,0,13502,77.9583,S,233.87489999999997
767,0,1,male,28.0,0,0,112379,39.6,C,118.80000000000001
768,0,3,female,30.5,0,0,364850,7.75,Q,7.75
769,0,3,male,28.0,1,0,371110,24.15,Q,24.15
770,0,3,male,32.0,0,0,8471,8.3625,S,8.3625
771,0,3,male,24.0,0,0,345781,9.5,S,9.5
772,0,3,male,48.0,0,0,350047,7.8542,S,7.8542
773,0,2,female,57.0,0,0,S.O./P.P. 3,10.5,S,21.0
774,0,3,male,28.0,0,0,2674,7.225,C,7.225
775,1,2,female,54.0,1,3,29105,23.0,S,46.0
776,0,3,male,18.0,0,0,347078,7.75,S,7.75
777,0,3,male,28.0,0,0,383121,7.75,Q,7.75
778,1,3,female,5.0,0,0,364516,12.475,S,12.475
779,0,3,male,28.0,0,0,36865,7.7375,Q,7.7375
780,1,1,female,43.0,0,1,24160,211.3375,S,634.0125
781,1,3,female,13.0,0,0,2687,7.2292,C,7.2292
782,1,1,female,17.0,1,0,17474,57.0,S,171.0
783,0,1,male,29.0,0,0,113501,30.0,S,90.0
784,0,3,male,28.0,1,2,W./C. 6607,23.45,S,23.45
785,0,3,male,25.0,0,0,SOTON/O.Q. 3101312,7.05,S,7.05
786,0,3,male,25.0,0,0,374887,7.25,S,7.25
787,1,3,female,18.0,0,0,3101265,7.4958,S,7.4958
788,0,3,male,8.0,4,1,382652,29.125,Q,29.125
789,1,3,male,1.0,1,2,C.A. 2315,20.575,S,20.575
790,0,1,male,46.0,0,0,PC 17593,79.2,C,237.60000000000002
791,0,3,male,28.0,0,0,12460,7.75,Q,7.75
792,0,2,male,16.0,0,0,239865,26.0,S,52.0
793,0,3,female,28.0,8,2,CA. 2343,69.55,S,69.55
794,0,1,male,28.0,0,0,PC 17600,30.6958,C,92.0874
795,0,3,male,25.0,0,0,349203,7.8958,S,7.8958
796,0,2,male,39.0,0,0,28213,13.0,S,26.0
797,1,1,female,49.0,0,0,17465,25.9292,S,77.7876
798,1,3,female,31.0,0,0,349244,8.6833,S,8.6833
799,0,3,male,30.0,0,0,2685,7.2292,C,7.2292
800,0,3,female,30.0,1,1,345773,24.15,S,24.15
801,0,2,male,34.0,0,0,250647,13.0,S,26.0
802,1,2,female,31.0,1,1,C.A. 31921,26.25,S,52.5
803,1,1,male,11.0,1,2,113760,120.0,S,360.0
804,1,3,male,0.42,0,1,2625,8.5167,C,8.5167
805,1,3,male,27.0,0,0,347089,6.975,S,6.975
806,0,3,male,31.0,0,0,347063,7.775,S,7.775
807,0,1,male,39.0,0,0,112050,0.0,S,0.0
808,0,3,female,18.0,0,0,347087,7.775,S,7.775
809,0,2,male,39.0,0,0,248723,13.0,S,26.0
810,1,1,female,33.0,1,0,113806,53.1,S,159.3
811,0,3,male,26.0,0,0,3474,7.8875,S,7.8875
812,0,3,male,39.0,0,0,A/4 48871,24.15,S,24.15
813,0,2,male,35.0,0,0,28206,10.5,S,21.0
814,0,3,female,6.0,4,2,347082,31.275,S,31.275
815,0,3,male,30.5,0,0,364499,8.05,S,8.05
816,0,1,male,28.0,0,0,112058,0.0,S,0.0
817,0,3,female,23.0,0,0,STON/O2. 3101290,7.925,S,7.925
818,0,2,male,31.0,1,1,S.C./PARIS 2079,37.0042,C,74.0084
819,0,3,male,43.0,0,0,C 7075,6.45,S,6.45
820,0,3,male,10.0,3,2,347088,27.9,S,27.9
821,1,1,female,52.0,1,1,12749,93.5,S,280.5
822,1,3,male,27.0,0,0,315098,8.6625,S,8.6625
823,0,1,male,38.0,0,0,19972,0.0,S,0.0
824,1,3,female,27.0,0,1,392096,12.475,S,12.475
825,0,3,male,2.0,4,1,3101295,39.6875,S,39.6875
826,0,3,male,28.0,0,0,368323,6.95,Q,6.95
827,0,3,male,28.0,0,0,1601,56.4958,S,56.4958
828,1,2,male,1.0,0,2,S.C./PARIS 2079,37.0042,C,74.0084
829,1,3,male,28.0,0,0,367228,7.75,Q,7.75
830,1,1,female,62.0,0,0,113572,80.0,,240.0
831,1,3,female,15.0,1,0,2659,14.4542,C,14.4542
832,1,2,male,0.83,1,1,29106,18.75,S,37.5
833,0,3,male,28.0,0,0,2671,7.2292,C,7.2292
834,0,3,male,23.0,0,0,347468,7.8542,S,7.8542
835,0,3,male,18.0,0,0,2223,8.3,S,8.3
836,1,1,female,39.0,1,1,PC 17756,83.1583,C,249.4749
837,0,3,male,21.0,0,0,315097,8.6625,S,8.6625
838,0,3,male,28.0,0,0,392092,8.05,S,8.05
839,1,3,male,32.0,0,0,1601,56.4958,S,56.4958
840,1,1,male,28.0,0,0,11774,29.7,C,89.1
841,0,3,male,20.0,0,0,SOTON/O2 3101287,7.925,S,7.925
842,0,2,male,16.0,0,0,S.O./P.P. 3,10.5,S,21.0
843,1,1,female,30.0,0,0,113798,31.0,C,93.0
844,0,3,male,34.5,0,0,2683,6.4375,C,6.4375
845,0,3,male,17.0,0,0,315090,8.6625,S,8.6625
846,0,3,male,42.0,0,0,C.A. 5547,7.55,S,7.55
847,0,3,male,28.0,8,2,CA. 2343,69.55,S,69.55
848,0,3,male,35.0,0,0,349213,7.8958,C,7.8958
849,0,2,male,28.0,0,1,248727,33.0,S,66.0
850,1,1,female,28.0,1,0,17453,89.1042,C,267.31260000000003
851,0,3,male,4.0,4,2,347082,31.275,S,31.275
852,0,3,male,74.0,0,0,347060,7.775,S,7.775
853,0,3,female,9.0,1,1,2678,15.2458,C,15.2458
854,1,1,female,16.0,0,1,PC 17592,39.4,S,118.19999999999999
855,0,2,female,44.0,1,0,244252,26.0,S,52.0
856,1,3,female,18.0,0,1,392091,9.35,S,9.35
857,1,1,female,45.0,1,1,36928,164.8667,S,494.6001
858,1,1,male,51.0,0,0,113055,26.55,S,79.65
859,1,3,female,24.0,0,3,2666,19.2583,C,19.2583
860,0,3,male,28.0,0,0,2629,7.2292,C,7.2292
861,0,3,male,41.0,2,0,350026,14.1083,S,14.1083
862,0,2,male,21.0,1,0,28134,11.5,S,23.0
863,1,1,female,48.0,0,0,17466,25.9292,S,77.7876
864,0,3,female,28.0,8,2,CA. 2343,69.55,S,69.55
865,0,2,male,24.0,0,0,233866,13.0,S,26.0
866,1,2,female,42.0,0,0,236852,13.0,S,26.0
867,1,2,female,27.0,1,0,SC/PARIS 2149,13.8583,C,27.7166
868,0,1,male,31.0,0,0,PC 17590,50.4958,S,151.4874
869,0,3,male,28.0,0,0,345777,9.5,S,9.5
870,1,3,male,4.0,1,1,347742,11.1333,S,11.1333
871,0,3,male,26.0,0,0,349248,7.8958,S,7.8958
872,1,1,female,47.0,1,1,11751,52.5542,S,157.6626
873,0,1,male,33.0,0,0,695,5.0,S,15.0
874,0,3,male,47.0,0,0,345765,9.0,S,9.0
875,1,2,female,28.0,1,0,P/PP 3381,24.0,C,48.0
876,1,3,female,15.0,0,0,2667,7.225,C,7.225
877,0,3,male,20.0,0,0,7534,9.8458,S,9.8458
878,0,3,male,19.0,0,0,349212,7.8958,S,7.8958
879,0,3,male,28.0,0,0,349217,7.8958,S,7.8958
880,1,1,female,56.0,0,1,11767,83.1583,C,249.4749
881,1,2,female,25.0,0,1,230433,26.0,S,52.0
882,0,3,male,33.0,0,0,349257,7.8958,S,7.8958
883,0,3,female,22.0,0,0,7552,10.5167,S,10.5167
884,0,2,male,28.0,0,0,C.A./SOTON 34068,10.5,S,21.0
885,0,3,male,25.0,0,0,SOTON/OQ 392076,7.05,S,7.05
886,0,3,female,39.0,0,5,382652,29.125,Q,29.125
887,0,2,male,27.0,0,0,211536,13.0,S,26.0
888,1,1,female,19.0,0,0,112053,30.0,S,90.0
889,0,3,female,28.0,1,2,W./C. 6607,23.45,S,23.45
